Date,News,Type of visualizaton,Content it is depicting,page no.(location),quadrant,width (columns),height (inch),colour/ b&w(treatment),photograph,illustration
Dec-17,india eyeseries victory  at 'fortress',jumbo figures,sports,22,2,1,3,colour,yes,no
Dec-17,"mitchell maiden ton leaves family with full hearts, fuller bladders",table,sports,23,"1, 4",2,6,colour,yes,no
Dec-17,hollywood's best opening ,bar chart,entertainment,i,"2, 3",3,3,colour,yes,no
Dec-18,"despite special courts, new law, conviction for rape poor","line chart, ring chart",crime,2,"1, 2",5,3,colour,yes,no
Dec-18,"no dark stretches in city by january, claims govt",jumbo figures,crime,2,3,2,1.5,colour,no,no
Dec-18,govt to raise 1857 uprising on tourist map,"map, jumbo figures",development,4,"1, 2",2.5,7,colour,yes,no
Dec-18,"largely deserted,multilevel parking lots riddled with issues",jumbo figures,public opinion,5,"1, 2",4,1,colour,yes,no
Dec-18,Air quality in delhi NCR,"colour, bar chart",environment,7,2,3,2,colour,no,no
Dec-18,"day of reckoning for congress, BJP",jumbo figues,politics,8,1,4,1.2,colour,yes, no
Dec-18,webpoll,pie chart,public opinion,8,3,2,1.7,colour,no ,no
Dec-18,they survived acid attacks to triumph in life,jumbo figures,lifestyle,13,1,2,2,colour,yes,no
Dec-18,"chahal, yadav help india clinch series","table, visual depiction of numbers",sports,16,1,4,3.5,colour,yes,no
Dec-18,rain halts aussie march to ashes triumph,"table, bar chart",sports,17,"1, 2",4,4,colour,yes,no
Dec-18,"sindhu wastes advantage, loses to yamaguchi in final","jumbo figures, ring chart",sports,17,3,2,2.5,colour,yes,no
Dec-18,ruthless city won't let up: jesus,"table, jumbo figures",sports,18,2,2.5,2.5,colour,yes,no
Dec-18,breaking down the ballot,"map, jumbo figures, bar chart, colour",politics,i,2,3,11,colour,no,yes
Dec-18,balck jalebis matter,"map, icons",public opinion,ii,1,2,1,colour,yes,no
Dec-18,ht weather,"icons, map, jumbo figures, colour",weather,ii,4,3,1.5,colour,no,no
Dec-19,tracing the sway of electorate,"mpa, jumbo figures, colour",politics,2,1,3,9,colour,no,no
Dec-19,"make no mistake, Gujarat elections were really close","bar chart, map, stacked bar chart, colour",politics,4,"1, 2",3.2,5,colour,no,no
Dec-19,rural-urban divide comes to the forefront in Gujarat,"line chart, colour",politics,7,2,3,5,colour,no,no
Dec-19,breaking down key voting patterns,"map,stacked bar chart, colour, jumbo figures",politics,8,"1, 2",8,8,colour,no,no
Dec-19,saffron surge in full swing post -2014 lok sabha polls,"map, visual depiction of numbers, colour",politics,8,3,2,4,colour,no,no
Dec-19,markets sfall and rise with BJP's Gujarat rally ,line chart,politics,8,4,2,1.5,colour,no,no
Dec-19,only 22 have made it since 1951,table,politics,10,3,1,2,colour,no,no
Dec-19,respiratory ailment killed 207 in 2016,bar chart,environment,11,3,2,2,colour,yes,no
Dec-19,noida-south delhi metro line to open on christmas,"map, list",transport,13,2,3,3,colour,no,no
Dec-19,Air quality in delhi NCR,"colour, bar chart",environment,15,2,3,2,colour,no,no
Dec-19,webpoll,pie chart,public opinion,16,3,2,1.7,colour,no,no
Dec-19,Apple raises iphone prices in india after customs duty hike ,table,economic,20,4,2,4,colour,no,no
Dec-19,"england buried at perth, yet again",table,sports,24,"1, 2, 3",2,4,colour,yes,no
Dec-19,india savour their best year in ODIs,"bar chart, table, jumbo figures",sports,25,"1, 2",3,3.7,colour,yes,no
Dec-19,fee assistance scheme,table,campaign ,ii,"3, 4",7,2,colour,yes,no
Dec-19,how the bjp won gujarat,"map, line chart, ring chart, jumbo figures, bar chart",politics,iii,"2, 3",4,14,colour,yes,no
Dec-19,what the results mean,"jumbo figures, icons",politics,iv,"1, 4",1,17,colour,yes,no
Dec-20,metro trail run takes dangerous turn,timeline,transport,4,"1, 2",3,3,colour,yes,no
Dec-20,"salt from afghanistan pushing up PM2.5 levels, claims study",ring chart,environment,4,4,2,2,colour,no,no
Dec-20,travel signal-free from noida tp akshardham from next yr,"map, jumbo figures",transport,7,"1, 2",3,2.5,colour,yes,no
Dec-20,Air quality in delhi NCR,"colour, bar chart",environment,9,2,3,2,colour,no,no
Dec-20,webpoll,pie chart,public opinion,10,3,2,1.7,colour,no,no
Dec-20,"ragging up by 70%, UP on top with 138 incidents",bar chart,education,11,1,2,2,colour,no,no
Dec-20,rural-urban divide behind BJP's Saurashtra setback,stacked bar chart,politics,12,2,2,7.5,colour,yes,no
Dec-20,one in 4 elected gujarat MLAs face criminal cases,"ring chart, bar chart, jumbo figures",politics,12,3,2,3,colour,no,no
Dec-20,US blames N Korea for wannaCry attack,"map, list",foreign affairs,18,2,3,3,colour,no,no
Dec-20,"five telecos under-stated their revenue, says CAG report",table,economic,19,2,2,1.5,colour,no,no
Dec-20,"sensex, nifty touch record highs",line chart,economic,19,1,2,2,colour,no,no
Dec-20,how they satnd,"ring chart, colour",sports,23,"1, 4",2,1.5,colour,no,no
Dec-20,"beware india: De Viliars, steyn back for SA","bar chart, table",sports,23,"3, 4",2,1,colour,yes,no
Dec-20,India opens in T20s,"bar chart, table",sports,23,4,2,1,colour,yes,no
Dec-20,is quirky smith the new bradman?,"bar chart, bubble chart, table",sports,24,"1, 2",4,6,colour,yes,no
Dec-20,"shocked at charges of droping in sting, Gatlin sacks his coach",timeline,sports,24,"3, 4",2,2.5,colour,yes,no
Dec-20,when will Vijender fight for real?,timeline,sports,25,"1, 2",1,5,colour,yes,no
Dec-20,ht weather,"icons, map, jumbo figures, colour",weather,ii,4,4,2,colour,yes,no
Dec-20,rose garden by any other name,"map, icons",public opinion,ii,4,2,1.5,colour,yes,no
Dec-21,anti-smog gun' fails to bring down pollution in Anand Vihar,line chart,environment,5,2,3,3,colour,yes,no
Dec-21,Air quality in delhi NCR,"bar chart, colour",environment,9,"1, 2",2,2,colour,no,no
Dec-21,webpoll,pie chart,public opinion,10,3,2,1.7,colour,no,no
Dec-21,"IITs see a 5% decline in campus placements, hit three-year low","bar chart, stacked bar chart",education,10,4,3,3.5,colour,yes,no
Dec-21,connecting  the northeast,"map, icons",transport,17,2,4,3.5,colour,yes,no
Dec-21,high demand for homes but market down,"stacked bar chart, colour",lifestyle,19,"1,2",2.5,4.5,colour,yes,no
Dec-21,most T20 wickets in 2017,"bar chart, table",sports,24,1,2,1.5,colour,yes,no
Dec-21,Chahal stars in India's record win,"jumbo figures, table",sports,24,"1, 2",1.5,6.5,colour,yes,no
Dec-21,"now, a home challenge for vijender",timeline,sports,25,2,3,1.5,colour,yes,no
Dec-21,india's skewed  tax base,"bar chart, line chart, colour",economic,i,2,4,5,colour,no,no
Dec-21,lunch with auto wallas,"map, icons",public opinion,ii,4,1,2,colour,yes,no
Dec-21,HT weather,"icons, map, jumbo figures, colour",weather,ii,4,4,2,colour,no,no
Dec-22,"pollution spikes to severe again, may improve today","line chart, table",weather,1,3,1,2,colour,no,no
Dec-22,safety a concern at city's public toilets,"jumbo figures, timeline, pie chart",environment,6,2,1.3,6.5,colour,no,no
Dec-22,"phone thieves attacj UPSC aspirant, 1 held","ring chart, stacked bar chart",crime,8,2,3,2,colour,yes,no
Dec-22,Air quality in delhi NCR,"bar chart, colour",environment,9,2,2,2.5,colour,no,no
Dec-22,webpoll,pie chart,public opinion,12,3,2,1.7,colour,no,no
Dec-22,voters preferred wealthy candidates in gujarat,"stacked bar chart, colour",politics,15,2,2,5.5,colour,no,no
Dec-22,state with skewed sex ratio improved,"map, stacked bar chart, colour",lifestyle,19,1,1.3,6,colour,no,no
Dec-22,closest win,bar chart,sports,26,1,1,3.5,colour,no,no
Dec-22,arsenal out to topple liverpool,"ring chart, table, jumbo figures, icons, timeline",sports,27,1,2,7.5,colour,yes,no
Dec-22,the 2G case explained,jumbo figures,crime,iii,2,1.3,2.2,colour,yes,no
Dec-22,people gazing at green market,map,public opinion,iv ,4,1,2,colour,yes,no
Dec-22,HT weather,"icons, map, jumbo figures, colour",weather,iv ,4,4,2,colour,no,no
Dec-23,"rohit hits 35-ball ton, India wins T20 series","bar chart, table",sports,1,1,3,2.5,colour,yes,no
Dec-23,"girl falls through hole in rickety bridge into canal below, missing",map,accidents,4,1,1,1.5,colour,yes,yes
Dec-23,"19-year-old threshed, run over by three men driving home after party",map,accidents,5,1,1,1.5,colour,yes,no
Dec-23,chavan gets HC relief in adarsh scam,timeline,administration,10,1,3,5,colour,yes,no
Dec-23,webpoll,pie chart,public opinion,10,3,2,1.7,colour,no,no
Dec-23,villagers live in fear at night as elephants go on rampage,"table, map, jumbo figures",environment,15,2,3,3.5,colour,yes,no
Dec-23,india's jerusalem vote keeps position on palestine mind,ring chart,politics,21,"1, 2",2,2,colour,yes,no
Dec-23,rohit sinks lanka for series win,"table, bar chart",sports,25,"1, 2",2,7,colour,yes,no
Dec-23,chance for barca to lay down the marker,table,sports,26,2,1,1.5,colour,yes,no
Dec-23,upbeat barca face real test,"ring chart, stacked bar chart, jumbo figures",sports,iii,2,2.5,4,colour,yes,no
Dec-23,the song of Raju Da's chai,map,public opinion,iv,4,2,1.5,colour,yes,no
Dec-23,HT weather,"icons, map, jumbo figures, colour",weather,iv ,4,3,1.5,colour,no,no
Dec-24,Air quality in delhi NCR,"bar chart, colour",environment,5,1,2,2,colour,no,no
Dec-24,bhopal gang rape: All 4 men to be in jail till death,timeline,crime,8,"1, 2",3,3.5,colour,no,no
Dec-24,webpoll,pie chart,public opinion,8,3,2,1.7,colour,no,no
Dec-24,"33 killed as bus falls off bridge, plunges into river in rajastan",jumbo figures,accidents,11,1,1,4,colour,yes,no
Dec-24,this week thatera,"timeline, map",development,18,"3, 4",5,1.5,colour,yes,no
Dec-24,"Adapting skill to conditions key in SA, ays Rohit",visual depiction of numbers,sports,23,1,1,3,colour,no,no
Dec-24,best bowling in ODIs by NZ bowlers,jumbo figures,sports,23,4,1,3,colour,no,no
Dec-24,Messi outshines Ron in El Classico,"jumbo figures, ring chart, table, bar chart, icons",sports,24,"1, 2",3.5,6.5,colour,yes,no
Dec-24,liverpool red-faced after arsenal rise from dead; Blues held 0-0,table,sports,24,3,1,2.7,colour,yes,no
Dec-25,"big spike in use of party drugs, shows in NCB data","Stacked bar chart, line chart, colour",crime,1,1,2,3.5,colour,no,no
Dec-25,Air quality in delhi NCR,"bar chart, colour",environment,2,3,2,2,colour,no,no
Dec-25,runway-wise fog forecast soon,stacked bar chart,weather,2,4,2,2,colour,no,no
Dec-25,Tunnel to ease Ashram jam delayed,"map, jumbo figures",transport,3,"1, 2",2,1,colour,yes,no
Dec-25,"faster, longer, deeper : The network that changed delhi",timeline,transport,4,"3, 4",7,1,colour,yes,no
Dec-25,city's lifestyle at a glance,"map, timeline",transport,5,"1, 2, 3 ,4",8,8,colour,yes,no
Dec-25,15 things that could be better,icons,public opinion,5,1,3,7,colour,no,no
Dec-25,webpoll,pie chart,public opinion,8,3,2,1.7,colour,no,no
Dec-25,india's rich history of dams,"ring chart, bar chart, bubble chart, table",development,11,1,3,5,colour,yes,no
Dec-25,inaguration of botanical garden-kalkaji mandirmetro rail line,map,transport,13,"3, 4",3.5,2,colour,yes,no
Dec-25,"in spiritual hub, happily ever after","stacked bar chart, colour",lifestyle,15,1,2.5,3,colour,yes,no
Dec-25,India slip before completing sweep,table,sports,18,"1, 4",2,2,b&w,yes,no
Dec-25,Mourinho blasts players after united throw away two points,jumbo figures,sports,19,2,1,1.5,colour,yes,no
Dec-25,Teething issues ahead of Gold Coast games,jumbo figures,sports,20,4,1,2,colour,no,no
Dec-25,Coffee under banyan,map,lifestyle,ii,4,1,2,colour,yes,no
Dec-25,HT weather,"icons, map, jumbo figures, colour",weather,ii,4,4,2,colour,no,no
Dec-26,From noida to south delhi in 19 mins,map,transport,2,"1, 2, 3, 4",3,2.5,colour,yes,no
Dec-26,"Woman abducted in Ggn, raped by cabbie, friend; dumped in dwarka","map, timeline",crime,3,"1, 2",3,3,colour,no,no
Dec-26,9-month-old run over by excavator twice in R K Puram,process,accidents,3,1,1,2.5,colour,no,no
Dec-26,Air quality in delhi NCR,"bar chart, colour",environment,3,2,2,3,colour,no,no
Dec-26,a notch safer than 2016,bar chart,crime,4,"1, 2",6,4,colour,yes,no
Dec-26,25% jump in seizure of ilicit liqour every year,"bar chart, table, bubble chart",crime,5,2,2,2,colour,yes,no
Dec-26,webpoll,pie chart,public opinion,8,3,2,1.7,colour,no,no
Dec-26,"if local train stops, so does Mumbai","jumbo figures, bar chart",transport,11,1,1,4.5,colour,yes,no
Dec-26,2G: 2015 TDSAT order may back telcos' claim for refund,jumbo figures,technology,17,"1, 2",3,3,colour,yes,no
Dec-26,top deals,"table, bar chart",economic,17,4,3,2,colour,no,no
Dec-26,all set to gallop ahead,"table, bar chart",sports,18,4,3,1.8,colour,yes,no
Dec-26,ashes duels at the MCG,table,sports,18,4,1,3.2,b/w,yes,no
Dec-26,the stars who mattered,"jumbo figures, line chart",sports,19,"1, 4",1.5,9.5,colour,no,yes
Dec-26,the year in a nut shell,list,sports,19,4,3,3.9,colour,no,no
Dec-26,man united look to bounce back,"table, list",sports,20,"1, 2",3.5,1.5,colour,yes,no
Dec-26,"federer, nadal shine rivals hobble; serena eyes a renewal",table,sports,20,4,2,2,colour,no,no
Dec-26,boxing day bonanza,"ring chart, jumbo figures, list",sports,i,2,3,3,colour,yes,no
Dec-26,An unusual evening walk,"map, icons",public opinion,ii,4,1,1,colour,yes,no
Dec-26,HT weather,"icons, map, jumbo figures, colour",weather,ii,4,3,1.5,colour,no,no
Dec-27,"india kills three across LoC, slams  Pakistan over Jadhav",map,foreign affairs,1,2,1.5,2.2,colour,yes,no
Dec-27,water bills to shoot up for bigger consumers,table,economic,1,1,2,1.7,colour,no,no
Dec-27,PMO-backed team releases plan to clean toxic Delhi air,process,environment,1,3,2,1.9,b&w,yes,no
Dec-27,"nursery admissions to start today, no upper age limit set",timeline,education,2,"1, 2",2,1.5,colour,yes,no
Dec-27,webpoll,pie chart,public opinion,10,3,2,1.7,colour,no,no
Dec-27,chennai commuters' crowd woes,jumbo figures,transport,11,"1, 2",1,3.5,colour,yes,no
Dec-27,"If you invest your salary hikes in a SIP, you can retire a crorepati","table, process",lifestyle,12,"3, 4",8,2.5,colour,no,yes
Dec-27,"If you invest your salary hikes in a SIP, you can retire a crorepati","table, process",lifestyle,13,"3, 4",2.5,2.5,colour,no,yes
Dec-27,tax costs you a lot more than you think,table,economic,13,"1, 2",3.5,3.5,colour,no,yes
Dec-27,"once rivals, gujarat BJP's old gaurd unites","map, stacked bar chart",politics,15,1,2,7.5,colour,yes,no
Dec-27,reliance communications: end of an era. begining of another?,stacked bar chart,economic,21,1,2,2.8,colour,no,no
Dec-27,sliding GST receipts likely to put pressure on government,bar chart,economic,21,4,2,2.3,colour,no,no
Dec-27,warner makes merry on boxing day,table,sports,24,1,2,3.3,colour,yes,no
Dec-27,scorecard,table,sports,24,4,2,1,colour,yes,no
Dec-27,grand slam winner,jumbo figures,sports,25,1,1,5,colour,no,yes
Dec-27,king vishy castled,line chart,sports,25,4,2.7,4,colour,no,yes
Dec-27,lingard double helps united salvage draw,"jumbo figures, line chart, table, visual depiction of numbers",sports,26,"1, 2",5,8,colour,yes,no
Dec-27,"kane happy to be in same league as messi, ronaldo",table,sports,26,1,1,2.5,colour,no,no
Dec-27,sensex scales mount 34k,"bar chart, line chart",sensex,i,"2, 3",3,5,colour,yes,no
Dec-27,HT weather,"icons, map, jumbo figures, colour",weather,ii,4,3,1.5,colour,no,no
Dec-28,"MCOCA dropped, Purohit, Pragya face terror charges",imeline,judiciary,1,1,2,2,colour,no,no
Dec-28,bollywood ends year on a roaring highwith tiger,bar chart,entertainment,1,3,2,2,colour,no,no
Dec-28,"woman falls from auto fighting snatchers; kin chase, nab suspect","map, bar chart, process, timeline",crime,2,"1, 2",5,6,colour,no,yes
Dec-28,webpoll,pie chart,public opinion,8,3,2,1.7,colour,no,no
Dec-28,delhi buses popular but inadequate,"ring chart, jumbo figures",transport,9,1,1,7.5,colour,yes,no
Dec-28,Thakur sworn in as Himachal's new CM,list,politics,11,2,1.5,3.7,colour,yes,no
Dec-28,"after gujarat, rural crisis may eat into BJP's poll prospects in 2018","bar chart, stacked bar chart",politics,11,3,2,9,colour,no,no
Dec-28,"govt borrow fro more, may breach fiscal deficit target",bar chart,economic,19,2,2,1.5,colour,no,no
Dec-28,BSE FMCG index surges 30.8% this year,line chart,economic,19,1,1.5,3,colour,no,no
Dec-28,"E-commerce sector registers strong growth in H2 bouyed by Flipkart, amazon, paytm",bar chart,economic,19,4,2,1.8,colour,no,no
Dec-28,making it count,"jumbo figures, list",sports,24,"1, 4",1.5,10,colour,no,yes
Dec-28,in the fast lane,jumbo figures,sports,24,4,1.5,7,colour,no,yes
Dec-28,"finally, england turn around on Cook's fluent 32nd century","jumbo figures, table",sports,25,"1, 2",1,6.5,colour,yes,no
Dec-28,scorecard,list,sports,25,2,2,2.2,colour,yes,no
Dec-28,focus on fitness helped me regain confidence: navdeep,table,sports,26,2,2,1.2,colour,yes,no
Dec-28,compalining in the skies,"jumbo figures, icons, stacked bar chart, colour",transport,i,2,3,3.8,colour,yes,no
Dec-28,Queen of the deserts,"map, icons",lifestyle,ii,4,2,1.5,colour,yes,no
Dec-28,HT weather,"icons, map, jumbo figures, colour",weather,ii,4,3,1.5,colour,no,no
Dec-29,lok sabha passes bill to ban instant triple talaq,list,administration,1,2,3,2,colour,no,no
Dec-29,3000 allotees return DDA flats in a month,jumbo figures,development,2,2,2.2,1.5,colour,yes,no
Dec-29,Man targeted on busy road,"process, map",crime,2,1,3,3.6,colour,no,yes
Dec-29,Repairs on Lajpat Nagar flyover likely to hit traffic,map,development,2,2,1.2,1.5,colour,yes,no
Dec-29,"school bodies to get more money, say in teacher hiring",list,education,4,1,2,1.6,colour,yes,no
Dec-29,webpoll,pie chart,public opinion,8,3,2,1.7,colour,no,no
Dec-29,last opportunity to avail benefit of water bill waiver scheme,table,campaign ,9,"3, 4",6,1.6,colour,yes,no
Dec-29,B'luru traffic an everyday nightmare,"jumbo figures, ring chart",transport,11,1,1,4,colour,yes,no
Dec-29,"rich in talent, but struck in poverty","list, bar chart, table",sports,15,1,2.5,1.8,colour,yes,no
Dec-29,rewind2017,"list, jumbo figures, map, icons",foreign affairs,17,"1, 4",2,9,colour,yes,no
Dec-29,10-year bond yeild hits 17-month high on govt borrowing plan,line chart,economic,19,3,2,3,colour,no,no
Dec-29,PE sees record inflows of $24.4bn in 2017,"bar chart, table, bubble chart",economic,19,4,2,2.9,colour,no,no
Dec-29,Rabada rise has a Windies touch to it,table,sports,21,"3, 4",3,1,colour,yes,no
Dec-29,one long indian summer in 2017,table,sports,22,1,1.2,8,colour,no,yes
Dec-29,jamil's magic wand gives aizawal wings,"jumbo figures, table",sports,22,"3, 4",2.7,3,colour,no,yes
Dec-29,scorecard,table,sports,24,1,1,3,colour,yes,no
Dec-29,Was it a clean catch?,process,sports,24,1,2,5.7,colour,no,yes
Dec-29,"Vidarbha eye maiden crown, Delhi No 8","process, timeline, colour",sports,24,4,2.5,3.2,colour,yes,no
Dec-29,India's most talked about,list,politics,i,2,3,3,colour,yes,no
Dec-29,Twilight in the Hauz,"map, icons",lifestyle,ii,4,2.5,1.5,colour,yes,no
Dec-29,HT weather,"icons, map, jumbo figures, colour",weather,ii,4,3,1.5,colour,no,no
Dec-30,Delhi's pollution levels this year much better than 2016,stacked bar chart,environment,1,3,2,2,colour,no,no
Dec-30,several wrongs but no clear villain in fortis death row,timeline,health,4,"1, 4",1.5,8.5,colour,yes,no
Dec-30,"cattle smugglers run amok in rajasthan's Alwar, Bharatpur","stacked bar chart, map",crime,8,1,3,2,colour,yes,no
Dec-30,webpoll,bar chart,public opinion,8,3,2,1.7,colour,no,no
Dec-30,what happened at lower parel,"jumbo figures, timeline, process",accidents,10,"1, 2",8,2,colour,yes,no
Dec-30,Major fires in Mumbai this year,timeline,accidents,10,"3, 4",4,2.2,colour,yes,no
Dec-30,"Govt, states should sell farm produce together: Niti Aayog",stacked bar chart,administration,11,1,2,2.3,colour,no,no
Dec-30,Risk of fiscal slippage rises,stacked bar chart,economic,19,2,2,2.4,colour,no,no
Dec-30,"After blockbuster 2017, markets brace for lower returns next year",bar chart,economic,19,3,2,2.2,colour,no,no
Dec-30,Fab three faces fresh test vs Proteas,"table, stacked bar chart",sports,21,"1, 2",3,1.5,colour,yes,no
Dec-30,Oz relieved after rain washes away England's hope at MCG,table,sports,21,4,2,3.5,colour,yes,no
Dec-30,Highlights of IPL's Broadcast and digital media rights,jumbo figures,sports,22,1,1,2.7,colour,no,no
Dec-30,Timeline of DuldeepTrophy flip-flop,timeline,sports,22,"1, 4",1.5,5,colour,no,yes
Dec-30,Pankaj Advani's dream run,table,sports,22,4,3,3,colour,no,yes
Dec-30,invest in bitcoins at own risk: Govt,"area chart, jumbo figures",economic,i,2,2,4.2,colour,yes,no
Dec-30,The wall of the walled city,"map, icons",public opinion,ii,4,"1, 4",2.8,colour,yes,no
Dec-30,HT weather,"icons, map, jumbo figures, colour",weather,ii,4,3,1.5,colour,no,no
Dec-31,Padmavati to get nod as Padmavat,list,entertainment,1,2,2,2,colour,yes,no
Dec-31,Toxic delhi air: 40% rise in deaths due to respiratory ailments in 2016,jumbo figures,environment,1,1,2,2.2,colour,yes,no
Dec-31,"Delhhites earning more, spending more","table, bar chart, colour",lifestyle,2,"1, 2",4,5.5,colour,yes,no
Dec-31,"Tax collection growth falls, tough measures likely",bar chart,economic,3,2,2,2.2,colour,no,no
Dec-31,last opportunity to avail benefit of water bill waiver scheme,table,campaign ,7,"1, 2",6,1.5,colour,yes,no
Dec-31,Assam on edge over NRC draft,jumbo figures,administration,8,"1, 2",3.5,0.5,colour,no,no
Dec-31,Prime minister Modi on the move,"line chart, bar chart, stacked bar chart",lifestyle,8,4,4,7,colour,yes,no
Dec-31,webpoll,pie chart,public opinion,8,3,2,1.7,colour,no,no
Dec-31,"Fire incidents, deaths: A year of repeated negligence in Mumbai",jumbo figures,accidents,9,"1, 2",3,0.4,colour,yes,no
Dec-31,Join Indian Air Force,table,lifestyle,9,3,3,1.5,colour,yes,no
Dec-31,Drought triggers large-scale migration from Bundelkhand,"map, stacked bar chart, bubble chart",environment,11,"1, 2",3,5,colour,yes,no
Dec-31,thisweekthatera,"map, timeline",history,16,"3, 4",6,1,colour,yes,no
Dec-31,In the footsteps of a maneater,"jumbo figures, timeline, map",lifestyle,17,"1, 2, 3, 4",5,5,colour,yes,no
Dec-31,"After listless finish, MCG faces flask","list, table",sports,20,"3, 4",2,3.5,colour,yes,no
Dec-31,Super Smith sets Kohli challenge in race to the tops,list,sports,20,4,1,4.8,colour,no,no
Dec-31,"Gurbani's feat, batsman make it Vidarbha's day",table,sports,21,2,2,1.5,colour,yes,no
Dec-31,"Flashback: The good, the bad and the ugly",jumbo figures,sports,23,1,1.5,3,colour,yes,no
Dec-31,Sensational Salah seals win,"table, icons, bar chart, ring chart",sports,24,1,1,7.5,colour,yes,no
