Date,News,Type of visualizaton,Content it is depicting,page no.(location),quadrant,width (columns),height (inch),colour/ b&w(treatment),photograph,illustration
Dec-26,CBEC asks officials to go after non-filers,list,economic,15,3,1,2,colour,no,no
Dec-26,Worsening recovery of bad loans,"line chart, stacked bar chart, colour",economic,17,"3, 4",7.5,4,colour,no,yes
Dec-27,Opinion poll,jumbo figures,public opinion,2,2,1.5,2,colour,no,no
Dec-27,Air quality,"ring chart, colour",environment,3,1,4,1,colour,no,no
Dec-27,"water tariff hiked by 20%, if you're using over 20,000 ltr",table,economic,3,2,2,1,b&w,yes,no
Dec-27,"admission to nursery start today, parents can go online",list,education,5,2,1,5,b&w,no,no
Dec-27,"3 masters, 11 grads & 6 who went to school; 9 out of 20 are 60-plus",bar chart,education,11,"3, 4",2,2.5,colour,yes,no
Dec-27,welcome to nuclear power plant,bar chart,development,18,"3, 4",2.5,3,colour,yes,no
Dec-27,Price of comodities,icons,economic,22,1,3,1,colour,no,no
Dec-27,Harry spurs tottenham,jumbo figures,sports,29,2,2,2,colour,no,no
Dec-28,"Do not approve any more engineering colleges for us, 6 states appeal to regulator",table,education,1,3,1,2,b&w,no,no
Dec-28,opinion poll,jumbo figures,public opinion,2,2,1.3,2,colour,no,no
Dec-28,Air quality,"ring chart, colour",environment,3,1,4,1,colour,no,no
Dec-28,A mixed year in two houses,"line chart, bar chart",administration,13,"3, 4",2.5,5,colour,no,no
Dec-28,Price of comodities,icons,economic,17,1,3,1,b&w,no,no
Dec-28,interest on small saving slashed by 20bps,table,economic,17,3,2,3,b&w,no,no
Dec-28,NBFC retail credit growth seen at 16-18% in FY18,jumbo figures,economic,17,3,4,3,colour,no,yes
Dec-28,subpar rains mar rabi crop prospects,table,development,19,1,1.3,3,colour,no,no
Dec-29,opinion poll,jumbo figures,public opinion,2,3,1.5,2,colour,no,no
Dec-29,2017 saw hottest LoC in recent yrs,table,administration,13,"3, 4",2.5,2,colour,no,no
Dec-29,Price of comodities,icons,economic,19,1,3,1,colour,no,no
Dec-29,India in group of highlevel NPAs globally,"jumbo figures, table",economic,19,4,2,5,colour,no, yes
Dec-29,"Bond yeild slumps to over 17-monthlow, high borrowing raises inflation concerns",area chart,economic,19,3,1,2,colour,no,no
Dec-29,interest cut by govt doesn't signal decline rates in economy,table,economic,21,1,2.5,3,colour,no,yes
Dec-29,buying an insurance policy?look out for three things in a company,table,economic,21,4,1.2,3,b&w,yes,no
Dec-29,underdogs look to land biggest bite,"list, table",sports,25,"1, 2",2.5,4,b&w,yes,no
Dec-29,alastair cooks up a storm in the cauldron ,jumbo figures,sports,25,4,1.3,3,colour,yes,no
Dec-29,city in numbers,jumbo figures,sports,27,1,1.2,4,colour,no,no
Dec-29,liverpool's price for Dijk: a wait and $100m,jumbo figures,sports,27,4,1.2,4,colour,yes,no
Dec-30,opinion poll,jumbo figures,public opinion,2,4,1.2,1.5,colour,no,no
Dec-30,Air quality,"ring chart, colour",environment,3,1,4,1,colour,no,no
Dec-30,"new authority in place, gurgaon's water woes could lessen in january",list,administration,3,3,1,2.5,b&w,no,no
Dec-30,Price of comodities,icons,economic,17,1,3,1,colour,no,no
Dec-30,employment up 1.85 lakhs in 8 sector in jan-march,list,economic,17,1,1,3,b&w,no,no
Dec-30,additional central borrowing  a negative surprise,jumbo figures,economic,17,4,1,0.5,b&w,no,yes
Dec-30,econmic growth slowed in 2016-17: Govt,list,economic,17,3,1,2,colour,no,no
Dec-30,"Its a beat up', bayliss quells balls-tampering talk",jumbo figures,sports,24,4,1.3,2,colour,yes,no
Dec-31,opinion poll,jumbo figures,public opinion,2,2,1.3,2,colour,no,no
Dec-31,"fewer new cars registered this year, diesel consumption showed dip:Govt","jumbo figures, table",economic,5,"1, 2",2,5,colour,no,no
Dec-31,govt of delhi is organising mega job fair,process,campaign,5,"3, 4",6,2.5,colour,yes,no
Dec-31,last opportunity to avail benefit of water bill waiver scheme,table,campaign,5,"3, 4",6,2,colour,yes,no
Dec-31,CAD may double to 1.5% of GDP by march,list,economic,19,3,1,2,colour,no,yes
Dec-31,"Gurbani bends it in, delhi hobble out",jumbo figures,sports,23,4,1.3,2.5,colour,yes,no
