Date,News,Type of visualizaton,Content it is depicting,page no.(location),quadrant,width (columns),height (inch),colour/ b&w(treatment),photograph,illustration
28,lesser interest rate on small saving schemes in the new year,jumbo figures,economic,1,4,0.5,0.6,colour,no,no
28,Today's temperature,"icons, jumbo figures",weather,2,2,1.5,1.1,colour,no,no
28,Akshardham temple will be open on monday on the new year,jumbo figures,lifestyle,2,1,1,1.1,colour,yes,no
28,Job alert,jumbo figures,lifestyle,7,"2, 3",2,3.3,colour,no,yes
28,"After recovering from technical strike, pakistan opens fire at Naushera",jumbo figures,foreign affairs,13,2,0.5,1.7,colour,yes,no
28,Online poll,bar chart,politics,13,3,1.5,1.7,colour,no,no
28,Dominance of the influencial,jumbo figures,crime,14,1,1,2.2,colour,yes,no
28,Cricket is in my blood : Kohli,jumbo figures,sports,15,1,1,1.7,colour,yes ,no
28,South Africa wins 4-day test in 2 days,jumbo figures,sports,15,1,1,1.1,colour,yes ,no
29,Country's developed interceptor missile's successful test,jumbo figures,technology,1,"3, 4",1,0.3,colour,yes,no
29,Capital would not have become gas chamber if MCD and DDA would have kept their eye,jumbo figures,lifestyle,1,4,1,0.6,colour,no,no
29,Today's temperature,"icons, jumbo figures",weather,2,2,1.5,1.1,colour,no,no
29,Job alert,jumbo figures,lifestyle,7,"2, 3",2,3.3,colour,no,yes
29,Ablaze's director Aayushi in remand for 14 days,jumbo figures,crime,8,2,1,1.7,colour,yes,no
29,Most popular videos on youtube,bar chart,lifestyle,10,3,2.5,2.8,b&w,yes,no
29,Pak breaks cease fire for 2 times in 24 hours,jumbo figures,foreign affairs,13,2,1,1.1,colour,yes,no
29,Online poll,bar chart,politics,13,3,1.5,1.7,colour,no,no
29,Delhi ready to play against Vidarbha,jumbo figures,sports,15,1,3,2.2,colour,yes,no
29,Englands strong with Cook's 2nd century,jumbo figures,sports,15,4,2,1.7,colour,yes,no
30,Today's temperature,"icons, jumbo figures",weather,2,2,1.5,1.1,colour,no,no
30,Job alert,jumbo figures,lifestyle,6,"2, 3",2,3.3,colour,no,yes
30,Danger of fire in Hauz khas and CP,table,lifestyle,7,2,1,1.1,b&w,yes,no
30,Sensex,icons,sensex,11,"1, 2",6,0.6,b&w,no,no
30,U.P gets offers for 2.53  lakh crore investment,table,development,11,1,2,1.1,b&w,yes,no
31,"4 students from DU, JNU and AMITY arrested in drugs smuggling",jumbo figures,crime,1,2,1.5,0.3,colour,yes,no
31,Today's temperature,"icons, jumbo figures",weather,2,2,1.5,1.1,colour,no,no
31,"Earnings of Delhi people increases, Diesel  consumption decreases",jumbo figures,lifestyle,2,2,3,2.2,colour,no,no
31,Antractica mission : I chose life over victory,jumbo figures,lifestyle,13,4,1.5,0.6,colour,yes,no
31,Online poll,bar chart,politics,14,3,1.5,1.7,colour,no,no
31,"Smart city's declaration, spent just 7% of the figure alloted",jumbo figures,lifestyle,14,4,1,2.2,colour,no ,yes
31,Team India not overconfident against South Africa,jumbo figures,sports,15,2,1,1.7,b&w,yes,no
31,Gurbani's hattrick in final,jumbo figures,sports,15,2,1,2.2,colour,yes,no
31,Mahesh Santosh becomes messenger of God,jumbo figures,lifestyle,18,2,1,0.6,colour,yes,no
31,Online poll,bar chart,politics,18,3,1.5,0.6,colour,no,no
31,Could see the Earth as well as the Moon,jumbo figures,lifestyle,20,"1, 2",1.5,0.6,colour,yes,no
31,Faf-Steyn fit to play against india,"jumbo figures, timeline",sports,21,"1, 2, 3, 4",1.5,3.3,colour,yes,no
31,Dhruv's not-out century saves Delhi,jumbo figures,sports,21,1,1,1.1,colour,yes,no
